question,Kept_Record
I'm feeling really lonely. I don't have many friends and I don't know how to make new ones.,I'm feeling really lonely and isolated. I don't have many friends and I don't know how to make new ones.
I'm having trouble trusting my partner. What can I do?,I'm having trouble trusting my partner. What can I do?
I'm struggling with trust issues and it's affecting my relationships.,I’m struggling with trust issues and it’s affecting my relationships.
My partner and I have been fighting a lot lately and I'm not sure what to do.,My spouse and I have been fighting a lot lately and I'm not sure what to do.
I'm feeling really down and unmotivated. What can I do to boost my mood?,I'm feeling really down and unmotivated. What can I do to boost my mood?
I'm having trouble letting go of a past relationship.,I'm having trouble letting go of a past relationship.
I'm having trouble sleeping and it's affecting my work and relationships.,I'm having trouble sleeping and it's affecting my work.
I'm having trouble sleeping and it's affecting my work and relationships.,I'm having trouble sleeping and it's affecting my work.
I'm struggling with my sexuality and don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I'm struggling with my sexuality and I don't know how to come out to my family.,I'm struggling with my sexual orientation and don't know how to come out to my family.
I feel like I'm constantly overwhelmed and stressed out.,I feel like I'm constantly overwhelmed and stressed out.
I'm having trouble connecting with others and making friends.,I'm having trouble connecting with others and making friends.
I'm having trouble connecting with others and making friends.,I'm having trouble connecting with others and making friends.
I'm having trouble focusing at work. What can I do to improve my concentration?,I'm having trouble focusing at work. What can I do to improve my concentration?
I'm feeling really lonely and I don't have many friends or social connections.,I'm feeling really lonely and isolated. I don't have many friends or social connections.
I've been having intrusive thoughts lately that are really bothering me.,I've been having intrusive thoughts that are really bothering me.
"I'm feeling really overwhelmed with my responsibilities, what can I do?",I'm feeling really overwhelmed with my responsibilities. What can I do?
"I'm feeling really overwhelmed with my responsibilities, what can I do?",I'm feeling really overwhelmed with my responsibilities. What can I do?
